rho_lower,rho_upper,log10_tau_lower,log10_tau_upper,depth
4.91359375,4.919765625,-6.025,-6.0,4
4.919765625,4.9259375,-6.05,-6.025,4
4.91359375,4.919765625,-6.05,-6.025,4
4.907421875000001,4.91359375,-6.025,-6.0,4
4.90125,4.907421875000001,-6.025,-6.0,4
4.907421875000001,4.91359375,-6.05,-6.025,4
4.993828125,5.0,-8.600000000000001,-8.575000000000001,4
4.987656250000001,4.993828125,-8.600000000000001,-8.575000000000001,4
4.9753125,4.981484375000001,-8.575000000000001,-8.55,4
4.981484375000001,4.987656250000001,-8.600000000000001,-8.575000000000001,4
4.9753125,4.981484375000001,-8.600000000000001,-8.575000000000001,4
4.9506250000000005,4.956796875,-8.55,-8.525,4
4.969140625,4.9753125,-8.575000000000001,-8.55,4
4.96296875,4.969140625,-8.575000000000001,-8.55,4
4.969140625,4.9753125,-8.600000000000001,-8.575000000000001,4
4.956796875,4.96296875,-8.575000000000001,-8.55,4
4.9506250000000005,4.956796875,-8.575000000000001,-8.55,4
4.907421875000001,4.91359375,-8.5,-8.475,4
4.90125,4.907421875000001,-8.5,-8.475,4
4.944453125000001,4.9506250000000005,-8.55,-8.525,4
4.93828125,4.944453125000001,-8.55,-8.525,4
4.9259375,4.932109375,-8.525,-8.5,4
4.932109375,4.93828125,-8.55,-8.525,4
4.9259375,4.932109375,-8.55,-8.525,4
4.919765625,4.9259375,-8.525,-8.5,4
4.91359375,4.919765625,-8.525,-8.5,4
4.907421875000001,4.91359375,-8.525,-8.5,4
4.90125,4.907421875000001,-8.525,-8.5,4
4.993828125,5.0,-8.625000000000002,-8.600000000000001,4
4.956796875,4.96296875,-10.8,-10.775,4
4.9506250000000005,4.956796875,-10.8,-10.775,4
4.93828125,4.944453125000001,-10.775,-10.75,4
4.944453125000001,4.9506250000000005,-10.8,-10.775,4
4.93828125,4.944453125000001,-10.8,-10.775,4
4.932109375,4.93828125,-10.775,-10.75,4
4.9259375,4.932109375,-10.775,-10.75,4
4.932109375,4.93828125,-10.8,-10.775,4
4.919765625,4.9259375,-10.75,-10.725000000000001,4
4.91359375,4.919765625,-10.75,-10.725000000000001,4
4.907421875000001,4.91359375,-10.75,-10.725000000000001,4
4.90125,4.907421875000001,-10.75,-10.725000000000001,4
4.919765625,4.9259375,-10.775,-10.75,4
4.91359375,4.919765625,-10.775,-10.75,4
4.993828125,5.0,-10.850000000000001,-10.825000000000001,4
4.987656250000001,4.993828125,-10.850000000000001,-10.825000000000001,4
4.981484375000001,4.987656250000001,-10.825000000000001,-10.8,4
4.9753125,4.981484375000001,-10.825000000000001,-10.8,4
4.981484375000001,4.987656250000001,-10.850000000000001,-10.825000000000001,4
4.9753125,4.981484375000001,-10.850000000000001,-10.825000000000001,4
4.993828125,5.0,-10.875,-10.850000000000001,4
4.969140625,4.9753125,-10.825000000000001,-10.8,4
4.96296875,4.969140625,-10.825000000000001,-10.8,4
4.956796875,4.96296875,-10.825000000000001,-10.8,4
4.9506250000000005,4.956796875,-10.825000000000001,-10.8,4
4.8950781249999995,4.90125,6.775,6.800000000000001,4
4.88890625,4.8950781249999995,6.775,6.800000000000001,4
4.882734375,4.88890625,6.775,6.800000000000001,4
4.8765625,4.882734375,6.775,6.800000000000001,4
4.870390625000001,4.8765625,6.775,6.800000000000001,4
4.86421875,4.870390625000001,6.775,6.800000000000001,4
4.858046874999999,4.86421875,6.775,6.800000000000001,4
4.851875,4.858046874999999,6.775,6.800000000000001,4
4.845703125,4.851875,6.775,6.800000000000001,4
4.83953125,4.845703125,6.775,6.800000000000001,4
4.833359375000001,4.83953125,6.775,6.800000000000001,4
4.8271875,4.833359375000001,6.775,6.800000000000001,4
4.821015624999999,4.8271875,6.775,6.800000000000001,4
4.81484375,4.821015624999999,6.775,6.800000000000001,4
4.808671875,4.81484375,6.775,6.800000000000001,4
4.8025,4.808671875,6.775,6.800000000000001,4
4.8950781249999995,4.90125,4.0,4.025,4
4.88890625,4.8950781249999995,4.0,4.025,4
4.882734375,4.88890625,4.0,4.025,4
4.8765625,4.882734375,4.0,4.025,4
4.86421875,4.870390625000001,4.025,4.050000000000001,4
4.870390625000001,4.8765625,4.0,4.025,4
4.86421875,4.870390625000001,4.0,4.025,4
4.858046874999999,4.86421875,4.025,4.050000000000001,4
4.851875,4.858046874999999,4.025,4.050000000000001,4
4.858046874999999,4.86421875,4.0,4.025,4
4.851875,4.858046874999999,4.0,4.025,4
4.845703125,4.851875,4.025,4.050000000000001,4
4.83953125,4.845703125,4.025,4.050000000000001,4
4.845703125,4.851875,4.0,4.025,4
4.833359375000001,4.83953125,4.025,4.050000000000001,4
4.8271875,4.833359375000001,4.025,4.050000000000001,4
4.821015624999999,4.8271875,4.025,4.050000000000001,4
4.81484375,4.821015624999999,4.025,4.050000000000001,4
4.808671875,4.81484375,4.025,4.050000000000001,4
4.8025,4.808671875,4.025,4.050000000000001,4
4.8950781249999995,4.90125,1.5000000000000013,1.5250000000000012,4
4.88890625,4.8950781249999995,1.5000000000000013,1.5250000000000012,4
4.882734375,4.88890625,1.5250000000000012,1.5500000000000014,4
4.8765625,4.882734375,1.5250000000000012,1.5500000000000014,4
4.882734375,4.88890625,1.5000000000000013,1.5250000000000012,4
4.8765625,4.882734375,1.5000000000000013,1.5250000000000012,4
4.870390625000001,4.8765625,1.5250000000000012,1.5500000000000014,4
4.86421875,4.870390625000001,1.5250000000000012,1.5500000000000014,4
4.858046874999999,4.86421875,1.5250000000000012,1.5500000000000014,4
4.851875,4.858046874999999,1.5250000000000012,1.5500000000000014,4
4.845703125,4.851875,1.5250000000000012,1.5500000000000014,4
4.83953125,4.845703125,1.5250000000000012,1.5500000000000014,4
4.833359375000001,4.83953125,1.5250000000000012,1.5500000000000014,4
4.8271875,4.833359375000001,1.5250000000000012,1.5500000000000014,4
4.81484375,4.821015624999999,1.5500000000000014,1.5750000000000015,4
4.808671875,4.81484375,1.5500000000000014,1.5750000000000015,4
4.8025,4.808671875,1.5500000000000014,1.5750000000000015,4
4.821015624999999,4.8271875,1.5250000000000012,1.5500000000000014,4
4.81484375,4.821015624999999,1.5250000000000012,1.5500000000000014,4
4.808671875,4.81484375,1.5250000000000012,1.5500000000000014,4
4.8025,4.808671875,1.5250000000000012,1.5500000000000014,4
4.8950781249999995,4.90125,-0.9999999999999991,-0.9749999999999991,4
4.88890625,4.8950781249999995,-0.9999999999999991,-0.9749999999999991,4
4.8765625,4.882734375,-0.9749999999999991,-0.9499999999999991,4
4.882734375,4.88890625,-0.9999999999999991,-0.9749999999999991,4
4.8765625,4.882734375,-0.9999999999999991,-0.9749999999999991,4
4.870390625000001,4.8765625,-0.9749999999999991,-0.9499999999999991,4
4.86421875,4.870390625000001,-0.9749999999999991,-0.9499999999999991,4
4.870390625000001,4.8765625,-0.9999999999999991,-0.9749999999999991,4
4.858046874999999,4.86421875,-0.9749999999999991,-0.9499999999999991,4
4.851875,4.858046874999999,-0.9749999999999991,-0.9499999999999991,4
4.8271875,4.833359375000001,-0.9499999999999991,-0.924999999999999,4
4.845703125,4.851875,-0.9749999999999991,-0.9499999999999991,4
4.83953125,4.845703125,-0.9749999999999991,-0.9499999999999991,4
4.833359375000001,4.83953125,-0.9749999999999991,-0.9499999999999991,4
4.8271875,4.833359375000001,-0.9749999999999991,-0.9499999999999991,4
4.821015624999999,4.8271875,-0.9499999999999991,-0.924999999999999,4
4.81484375,4.821015624999999,-0.9499999999999991,-0.924999999999999,4
4.808671875,4.81484375,-0.9499999999999991,-0.924999999999999,4
4.8025,4.808671875,-0.9499999999999991,-0.924999999999999,4
4.821015624999999,4.8271875,-0.9749999999999991,-0.9499999999999991,4
4.8950781249999995,4.90125,-3.4999999999999996,-3.4749999999999996,4
4.88890625,4.8950781249999995,-3.4999999999999996,-3.4749999999999996,4
4.882734375,4.88890625,-3.4999999999999996,-3.4749999999999996,4
4.8765625,4.882734375,-3.4999999999999996,-3.4749999999999996,4
4.86421875,4.870390625000001,-3.4749999999999996,-3.4499999999999993,4
4.870390625000001,4.8765625,-3.4999999999999996,-3.4749999999999996,4
4.86421875,4.870390625000001,-3.4999999999999996,-3.4749999999999996,4
4.858046874999999,4.86421875,-3.4749999999999996,-3.4499999999999993,4
4.851875,4.858046874999999,-3.4749999999999996,-3.4499999999999993,4
4.858046874999999,4.86421875,-3.4999999999999996,-3.4749999999999996,4
4.8950781249999995,4.90125,-3.5249999999999995,-3.4999999999999996,4
4.8271875,4.833359375000001,-3.4499999999999993,-3.4249999999999994,4
4.845703125,4.851875,-3.4749999999999996,-3.4499999999999993,4
4.83953125,4.845703125,-3.4749999999999996,-3.4499999999999993,4
4.833359375000001,4.83953125,-3.4749999999999996,-3.4499999999999993,4
4.8271875,4.833359375000001,-3.4749999999999996,-3.4499999999999993,4
4.821015624999999,4.8271875,-3.4499999999999993,-3.4249999999999994,4
4.81484375,4.821015624999999,-3.4499999999999993,-3.4249999999999994,4
4.808671875,4.81484375,-3.4499999999999993,-3.4249999999999994,4
4.8025,4.808671875,-3.4499999999999993,-3.4249999999999994,4
4.882734375,4.88890625,-6.0,-5.975,4
4.8765625,4.882734375,-6.0,-5.975,4
4.870390625000001,4.8765625,-6.0,-5.975,4
4.86421875,4.870390625000001,-6.0,-5.975,4
4.858046874999999,4.86421875,-5.975,-5.95,4
4.851875,4.858046874999999,-5.975,-5.95,4
4.858046874999999,4.86421875,-6.0,-5.975,4
4.851875,4.858046874999999,-6.0,-5.975,4
4.8271875,4.833359375000001,-5.95,-5.925000000000001,4
4.845703125,4.851875,-5.975,-5.95,4
4.83953125,4.845703125,-5.975,-5.95,4
4.833359375000001,4.83953125,-5.975,-5.95,4
4.8271875,4.833359375000001,-5.975,-5.95,4
4.821015624999999,4.8271875,-5.95,-5.925000000000001,4
4.81484375,4.821015624999999,-5.95,-5.925000000000001,4
4.8025,4.808671875,-5.925000000000001,-5.9,4
4.808671875,4.81484375,-5.95,-5.925000000000001,4
4.8025,4.808671875,-5.95,-5.925000000000001,4
4.821015624999999,4.8271875,-5.975,-5.95,4
4.8950781249999995,4.90125,-6.025,-6.0,4
4.88890625,4.8950781249999995,-6.025,-6.0,4
4.882734375,4.88890625,-6.025,-6.0,4
4.808671875,4.81484375,-8.4,-8.375,4
4.8025,4.808671875,-8.4,-8.375,4
4.8950781249999995,4.90125,-8.5,-8.475,4
4.88890625,4.8950781249999995,-8.5,-8.475,4
4.882734375,4.88890625,-8.475,-8.45,4
4.8765625,4.882734375,-8.475,-8.45,4
4.882734375,4.88890625,-8.5,-8.475,4
4.8765625,4.882734375,-8.5,-8.475,4
4.858046874999999,4.86421875,-8.45,-8.425,4
4.851875,4.858046874999999,-8.45,-8.425,4
4.870390625000001,4.8765625,-8.475,-8.45,4
4.86421875,4.870390625000001,-8.475,-8.45,4
4.858046874999999,4.86421875,-8.475,-8.45,4
4.851875,4.858046874999999,-8.475,-8.45,4
4.845703125,4.851875,-8.45,-8.425,4
4.83953125,4.845703125,-8.45,-8.425,4
4.833359375000001,4.83953125,-8.425,-8.4,4
4.8271875,4.833359375000001,-8.425,-8.4,4
